name,slipNumber,category
ＩＧバゴネット+3,25,暗黒騎士
ＩＧキュイラス+3,25,暗黒騎士
ＩＧガントレ+3,25,暗黒騎士
ＩＧフランチャ+3,25,暗黒騎士
ＩＧソルレット+3,25,暗黒騎士
ＴＯヘルム+3,25,獣使い
ＴＯジャック+3,25,獣使い
ＴＯグローブ+3,25,獣使い
ＴＯトラウザ+3,25,獣使い
ＴＯゲートル+3,25,獣使い
ＢＲランドリト+3,25,吟遊詩人
ＢＲジュスト+3,25,吟遊詩人
ＢＲカフス+3,25,吟遊詩人
ＢＲキャニオン+3,25,吟遊詩人
ＢＲスリッパー+3,25,吟遊詩人
ＯＲベレー+3,25,狩人
ＯＲジャーキン+3,25,狩人
ＯＲブレーサー+3,25,狩人
ＯＲブラッカエ+3,25,狩人
ＯＲソックス+3,25,狩人
極脇戸桃形兜,25,侍
極脇戸胴丸,25,侍
極脇戸筒篭手,25,侍
極脇戸板佩楯,25,侍
極脇戸筒脛当,25,侍
極蜂屋半首,25,忍者
極蜂屋鎖帷子,25,忍者
極蜂屋手甲,25,忍者
極蜂屋袴,25,忍者
極蜂屋脚絆,25,忍者
ＶＳアーメット+3,25,竜騎士
ＶＳメイル+3,25,竜騎士
ＶＳフィンガー+3,25,竜騎士
ＶＳブレー+3,25,竜騎士
ＶＳグリーヴ+3,25,竜騎士
ＣＮホーン+3,25,召喚士
ＣＮダブレット+3,25,召喚士
ＣＮブレーサー+3,25,召喚士
ＣＮスパッツ+3,25,召喚士
ＣＮピガッシュ+3,25,召喚士
ＡＳケフィエ+3,25,青魔道士
ＡＳジュバ+3,25,青魔道士
ＡＳバズバンド+3,25,青魔道士
ＡＳシャルワー+3,25,青魔道士
ＡＳチャルク+3,25,青魔道士
ＬＫトリコルヌ+3,25,コルセア
ＬＫフラック+3,25,コルセア
ＬＫガントリー+3,25,コルセア
ＬＫトルーズ+3,25,コルセア
ＬＫブーツ+3,25,コルセア
ＦＯタージ+3,25,からくり士
ＦＯトベ+3,25,からくり士
ＦＯダスタナ+3,25,からくり士
ＦＯチュリダル+3,25,からくり士
ＦＯバブーシュ+3,25,からくり士
ＭＸティアラ+3,25,踊り子
ＭＸカザク+3,25,踊り子
ＭＸバングル+3,25,踊り子
ＭＸタイツ+3,25,踊り子
ＭＸトーシュー+3,25,踊り子
ＡＣボード+3,25,学者
ＡＣガウン+3,25,学者
ＡＣブレーサー+3,25,学者
ＡＣパンツ+3,25,学者
ＡＣローファー+3,25,学者
ＧＯガレーロ+3,25,風水士
ＧＯチュニック+3,25,風水士
ＧＯミテーヌ+3,25,風水士
ＧＯパンツ+3,25,風水士
ＧＯサンダル+3,25,風水士
ＲＮバンド+3,25,魔導剣士
ＲＮコート+3,25,魔導剣士
ＲＮミトン+3,25,魔導剣士
ＲＮトラウザ+3,25,魔導剣士
ＲＮブーツ+3,25,魔導剣士
ＡＧマスク+2,26,戦士
ＡＧロリカ+2,26,戦士
ＡＧマフラ+2,26,戦士
ＡＧクウィス+2,26,戦士
ＡＧカリガ+2,26,戦士
ＨＥクラウン+2,26,モンク
ＨＥシクラス+2,26,モンク
ＨＥグローブ+2,26,モンク
ＨＥホーズ+2,26,モンク
ＨＥゲートル+2,26,モンク
ＰＩキャップ+2,26,白魔道士
ＰＩブリオー+2,26,白魔道士
ＰＩミトン+2,26,白魔道士
ＰＩパンタロン+2,26,白魔道士
ＰＩダックビル+2,26,白魔道士
ＡＲペタソス+2,26,黒魔道士
ＡＲコート+2,26,黒魔道士
ＡＲグローブ+2,26,黒魔道士
ＡＲトンバン+2,26,黒魔道士
ＡＲサボ+2,26,黒魔道士
ＶＩシャポー+2,26,赤魔道士
ＶＩタバード+2,26,赤魔道士
ＶＩグローブ+2,26,赤魔道士
ＶＩタイツ+2,26,赤魔道士
ＶＩブーツ+2,26,赤魔道士
ＰＤボンネット+2,26,シーフ
ＰＤベスト+2,26,シーフ
ＰＤアムレット+2,26,シーフ
ＰＤキュロット+2,26,シーフ
ＰＤプーレーヌ+2,26,シーフ
ＣＢコロネット+2,26,ナイト
ＣＢサーコート+2,26,ナイト
ＣＢガントレ+2,26,ナイト
ＣＢブリーチズ+2,26,ナイト
ＣＢレギンス+2,26,ナイト
ＦＬバーゴネット+2,26,暗黒騎士
ＦＬキュイラス+2,26,暗黒騎士
ＦＬガントレット+2,26,暗黒騎士
ＦＬフランチャー+2,26,暗黒騎士
ＦＬソルレット+2,26,暗黒騎士
ＡＫヘルム+2,26,獣使い
ＡＫジャック+2,26,獣使い
ＡＫグローブ+2,26,獣使い
ＡＫトラウザ+2,26,獣使い
ＡＫゲートル+2,26,獣使い
ＢＩラウンドリト+2,26,吟遊詩人
ＢＩジュストコル+2,26,吟遊詩人
ＢＩカフス+2,26,吟遊詩人
ＢＩキャニオンズ+2,26,吟遊詩人
ＢＩスリッパー+2,26,吟遊詩人
ＡＲベレー+2,26,狩人
ＡＲジャーキン+2,26,狩人
ＡＲブレーサー+2,26,狩人
ＡＲブラッカエ+2,26,狩人
ＡＲソックス+2,26,狩人
真左近士桃形兜,26,侍
真左近士胴丸,26,侍
真左近士筒篭手,26,侍
真左近士板佩楯,26,侍
真左近士筒脛当,26,侍
真望月半首,26,忍者
真望月鎖帷子,26,忍者
真望月手甲,26,忍者
真望月袴,26,忍者
真望月脚絆,26,忍者
ＰＴアーメット+2,26,竜騎士
ＰＴメイル+2,26,竜騎士
ＰＴフィンガー+2,26,竜騎士
ＰＴブレー+2,26,竜騎士
ＰＴグリーヴ+2,26,竜騎士
ＧＬホーン+2,26,召喚士
ＧＬダブレット+2,26,召喚士
ＧＬブレーサー+2,26,召喚士
ＧＬスパッツ+2,26,召喚士
ＧＬピガッシュ+2,26,召喚士
ＬＬケフィエ+2,26,青魔道士
ＬＬジュバ+2,26,青魔道士
ＬＬバズバンド+2,26,青魔道士
ＬＬシャルワー+2,26,青魔道士
ＬＬチャルク+2,26,青魔道士
ＬＡトリコルヌ+2,26,コルセア
ＬＡフラック+2,26,コルセア
ＬＡガントリー+2,26,コルセア
ＬＡトルーズ+2,26,コルセア
ＬＡブーツ+2,26,コルセア
ＰＩタージ+2,26,からくり士
ＰＩトベ+2,26,からくり士
ＰＩダスタナ+2,26,からくり士
ＰＩチュリダル+2,26,からくり士
ＰＩバブーシュ+2,26,からくり士
ＨＯティアラ+2,26,踊り子
ＨＯカザク+2,26,踊り子
ＨＯバングル+2,26,踊り子
ＨＯタイツ+2,26,踊り子
ＨＯトーシュー+2,26,踊り子
ＰＤボード+2,26,学者
ＰＤガウン+2,26,学者
ＰＤブレーサー+2,26,学者
ＰＤパンツ+2,26,学者
ＰＤローファー+2,26,学者
ＢＡガレーロ+2,26,風水士
ＢＡチュニック+2,26,風水士
ＢＡミテーヌ+2,26,風水士
ＢＡパンツ+2,26,風水士
ＢＡサンダル+2,26,風水士
ＦＵバンド+2,26,魔導剣士
ＦＵコート+2,26,魔導剣士
ＦＵミトン+2,26,魔導剣士
ＦＵトラウザ+2,26,魔導剣士
ＦＵブーツ+2,26,魔導剣士
ＡＧマスク+3,27,戦士
ＡＧロリカ+3,27,戦士
ＡＧマフラ+3,27,戦士
ＡＧクウィス+3,27,戦士
ＡＧカリガ+3,27,戦士
ＨＥクラウン+3,27,モンク
ＨＥシクラス+3,27,モンク
ＨＥグローブ+3,27,モンク
ＨＥホーズ+3,27,モンク
ＨＥゲートル+3,27,モンク
ＰＩキャップ+3,27,白魔道士
ＰＩブリオー+3,27,白魔道士
ＰＩミトン+3,27,白魔道士
ＰＩパンタロン+3,27,白魔道士
ＰＩダックビル+3,27,白魔道士
ＡＲペタソス+3,27,黒魔道士
ＡＲコート+3,27,黒魔道士
ＡＲグローブ+3,27,黒魔道士
ＡＲトンバン+3,27,黒魔道士
ＡＲサボ+3,27,黒魔道士
ＶＩシャポー+3,27,赤魔道士
ＶＩタバード+3,27,赤魔道士
ＶＩグローブ+3,27,赤魔道士
ＶＩタイツ+3,27,赤魔道士
ＶＩブーツ+3,27,赤魔道士
ＰＤボンネット+3,27,シーフ
ＰＤベスト+3,27,シーフ
ＰＤアムレット+3,27,シーフ
ＰＤキュロット+3,27,シーフ
ＰＤプーレーヌ+3,27,シーフ
ＣＢコロネット+3,27,ナイト
ＣＢサーコート+3,27,ナイト
ＣＢガントレ+3,27,ナイト
ＣＢブリーチズ+3,27,ナイト
ＣＢレギンス+3,27,ナイト
ＦＬバーゴネット+3,27,暗黒騎士
ＦＬキュイラス+3,27,暗黒騎士
ＦＬガントレット+3,27,暗黒騎士
ＦＬフランチャー+3,27,暗黒騎士
ＦＬソルレット+3,27,暗黒騎士
ＡＫヘルム+3,27,獣使い
ＡＫジャック+3,27,獣使い
ＡＫグローブ+3,27,獣使い
ＡＫトラウザ+3,27,獣使い
ＡＫゲートル+3,27,獣使い
ＢＩラウンドリト+3,27,吟遊詩人
ＢＩジュストコル+3,27,吟遊詩人
ＢＩカフス+3,27,吟遊詩人
ＢＩキャニオンズ+3,27,吟遊詩人
ＢＩスリッパー+3,27,吟遊詩人
ＡＲベレー+3,27,狩人
ＡＲジャーキン+3,27,狩人
ＡＲブレーサー+3,27,狩人
ＡＲブラッカエ+3,27,狩人
ＡＲソックス+2,27,狩人
極左近士桃形兜,27,侍
極左近士胴丸,27,侍
極左近士筒篭手,27,侍
極左近士板佩楯,27,侍
極左近士筒脛当,27,侍
極望月半首,27,忍者
極望月鎖帷子,27,忍者
極望月手甲,27,忍者
極望月袴,27,忍者
極望月脚絆,27,忍者
ＰＴアーメット+3,27,竜騎士
ＰＴメイル+3,27,竜騎士
ＰＴフィンガー+3,27,竜騎士
ＰＴブレー+3,27,竜騎士
ＰＴグリーヴ+3,27,竜騎士
ＧＬホーン+3,27,召喚士
ＧＬダブレット+3,27,召喚士
ＧＬブレーサー+3,27,召喚士
ＧＬスパッツ+3,27,召喚士
ＧＬピガッシュ+3,27,召喚士
ＬＬケフィエ+3,27,青魔道士
ＬＬジュバ+3,27,青魔道士
ＬＬバズバンド+3,27,青魔道士
ＬＬシャルワー+3,27,青魔道士
ＬＬチャルク+3,27,青魔道士
ＬＡトリコルヌ+3,27,コルセア
ＬＡフラック+3,27,コルセア
ＬＡガントリー+3,27,コルセア
ＬＡトルーズ+3,27,コルセア
ＬＡブーツ+3,27,コルセア
ＰＩタージ+3,27,からくり士
ＰＩトベ+3,27,からくり士
ＰＩダスタナ+3,27,からくり士
ＰＩチュリダル+3,27,からくり士
ＰＩバブーシュ+3,27,からくり士
ＨＯティアラ+3,27,踊り子
ＨＯカザク+3,27,踊り子
ＨＯバングル+3,27,踊り子
ＨＯタイツ+3,27,踊り子
ＨＯトーシュー+3,27,踊り子
ＰＤボード+3,27,学者
ＰＤガウン+3,27,学者
ＰＤブレーサー+3,27,学者
ＰＤパンツ+3,27,学者
ＰＤローファー+3,27,学者
ＢＡガレーロ+3,27,風水士
ＢＡチュニック+3,27,風水士
ＢＡミテーヌ+3,27,風水士
ＢＡパンツ+3,27,風水士
ＢＡサンダル+3,27,風水士
ＦＵバンド+3,27,魔導剣士
ＦＵコート+3,27,魔導剣士
ＦＵミトン+3,27,魔導剣士
ＦＵトラウザ+3,27,魔導剣士
ＦＵブーツ+3,27,魔導剣士
トッコナックル,28,第1段階
トッコナイフ,28,第1段階
トッコソード,28,第1段階
トッコクレイモア,28,第1段階
トッコアクス,28,第1段階
トッコチョッパー,28,第1段階
トッコサイズ,28,第1段階
トッコランス,28,第1段階
トッコカタナ,28,第1段階
トッコタチ,28,第1段階
トッコロッド,28,第1段階
トッコスタッフ,28,第1段階
トッコボウ,28,第1段階
トッコグリップ,28,第1段階
アジャナックル,28,第2段階
アジャナイフ,28,第2段階
アジャソード,28,第2段階
アジャクレイモア,28,第2段階
アジャアクス,28,第2段階
アジャチョッパー,28,第2段階
アジャサイズ,28,第2段階
アジャランス,28,第2段階
アジャカタナ,28,第2段階
アジャタチ,28,第2段階
アジャロッド,28,第2段階
アジャスタッフ,28,第2段階
アジャボウ,28,第2段階
アジャグリップ,28,第2段階
エレタナックル,28,第3段階
エレタナイフ,28,第3段階
エレタソード,28,第3段階
エレタクレイモア,28,第3段階
エレタアクス,28,第3段階
エレタチョッパー,28,第3段階
エレタサイズ,28,第3段階
エレタランス,28,第3段階
エレタカタナ,28,第3段階
エレタタチ,28,第3段階
エレタロッド,28,第3段階
エレタスタッフ,28,第3段階
エレタボウ,28,第3段階
エレタグリップ,28,第3段階
カジャナックル,28,第4段階
カジャナイフ,28,第4段階
カジャソード,28,第4段階
カジャクレイモア,28,第4段階
カジャアクス,28,第4段階
カジャチョッパー,28,第4段階
カジャサイズ,28,第4段階
カジャランス,28,第4段階
カジャカタナ,28,第4段階
カジャタチ,28,第4段階
カジャロッド,28,第4段階
カジャスタッフ,28,第4段階
カジャボウ,28,第4段階
カジャグリップ,28,第4段階
カランビット,28,第5段階
トーレット,28,第5段階
ネイグリング,28,第5段階
ナンダカ,28,第5段階
ドリケナス,28,第5段階
ライカーゴス,28,第5段階
ドレパナム,28,第5段階
シャイニングワン,28,第5段階
五虎退,28,第5段階
八文字,28,第5段階
マクセンチアス,28,第5段階
ゾアノン,28,第5段階
ウルル,28,第5段階
コーンスー,28,第5段階
ソフィストリー,28,両手棍
ＢＩマスク+2,29,戦士
ＢＩロリカ+2,29,戦士
ＢＩマフラ+2,29,戦士
ＢＩクウィス+2,29,戦士
ＢＩカリガ+2,29,戦士
ＢＫクラウン+2,29,モンク
ＢＫシクラス+2,29,モンク
ＢＫグローブ+2,29,モンク
ＢＫホーズ+2,29,モンク
ＢＫゲートル+2,29,モンク
ＥＢキャップ+2,29,白魔道士
ＥＢブリオー+2,29,白魔道士
ＥＢミトン+2,29,白魔道士
ＥＢパンタロン+2,29,白魔道士
ＥＢダックビル+2,29,白魔道士
ＷＣペタソス+2,29,黒魔道士
ＷＣコート+2,29,黒魔道士
ＷＣグローブ+2,29,黒魔道士
ＷＣショウス+2,29,黒魔道士
ＷＣサボ+2,29,黒魔道士
ＬＴシャペル+2,29,赤魔道士
ＬＴサヨン+2,29,赤魔道士
ＬＴガントロ+2,29,赤魔道士
ＬＴフュゾー+2,29,赤魔道士
ＬＴウゾー+2,29,赤魔道士
ＳＫボンネット+2,29,シーフ
ＳＫベスト+2,29,シーフ
ＳＫアムレット+2,29,シーフ
ＳＫキュロット+2,29,シーフ
ＳＫプーレーヌ+2,29,シーフ
ＣＶアーメット+2,29,ナイト
ＣＶキュイラス+2,29,ナイト
ＣＶガントレ+2,29,ナイト
ＣＶクウィス+2,29,ナイト
ＣＶサバトン+2,29,ナイト
ＨＴバゴネット+2,29,暗黒騎士
ＨＴキュイラス+2,29,暗黒騎士
ＨＴガントレト+2,29,暗黒騎士
ＨＴフランチャ+2,29,暗黒騎士
ＨＴソルレット+2,29,暗黒騎士
ＮＫカバセ+2,29,獣使い
ＮＫゴーザプ+2,29,獣使い
ＮＫマノプラス+2,29,獣使い
ＮＫキホーテ+2,29,獣使い
ＮＫオクレア+2,29,獣使い
ＦＬキャロ+2,29,吟遊詩人
ＦＬオングルリヌ+2,29,吟遊詩人
ＦＬマンシェト+2,29,吟遊詩人
ＦＬラングラヴ+2,29,吟遊詩人
ＦＬコテュルヌ+2,29,吟遊詩人
ＡＭガペット+2,29,狩人
ＡＭカバン+2,29,狩人
ＡＭグロブレト+2,29,狩人
ＡＭブラーグ+2,29,狩人
ＡＭボティヨン+2,29,狩人
真春日烏帽子形兜,29,侍
真春日胴丸,29,侍
真春日筒篭手,29,侍
真春日板佩楯,29,侍
真春日筒脛当,29,侍
真服部頭巾,29,忍者
真服部忍着,29,忍者
真服部手甲,29,忍者
真服部袴,29,忍者
真服部脚絆,29,忍者
ＰＥメザイユ+2,29,竜騎士
ＰＥプラカート+2,29,竜騎士
ＰＥバンブレス+2,29,竜騎士
ＰＥキュイソー+2,29,竜騎士
ＰＥシンバルド+2,29,竜騎士
ＢＣホーン+2,29,召喚士
ＢＣダブレット+2,29,召喚士
ＢＣブレーサー+2,29,召喚士
ＢＣスパッツ+2,29,召喚士
ＢＣピガッシュ+2,29,召喚士
ＨＳカヴク+2,29,青魔道士
ＨＳミンタン+2,29,青魔道士
ＨＳバズバンド+2,29,青魔道士
ＨＳタイト+2,29,青魔道士
ＨＳバシュマク+2,29,青魔道士
ＣＳトリコルヌ+2,29,コルセア
ＣＳフラック+2,29,コルセア
ＣＳガントリー+2,29,コルセア
ＣＳトルーズ+2,29,コルセア
ＣＳブーツ+2,29,コルセア
ＫＧカペッロ+2,29,からくり士
ＫＧファルセト+2,29,からくり士
ＫＧグアンティ+2,29,からくり士
ＫＧパンタロニ+2,29,からくり士
ＫＧスカルペ+2,29,からくり士
ＭＣティアラ+2,29,踊り子
ＭＣカザク+2,29,踊り子
ＭＣバングル+2,29,踊り子
ＭＣタイツ+2,29,踊り子
ＭＣトーシュー+2,29,踊り子
ＡＢボネット+2,29,学者
ＡＢガウン+2,29,学者
ＡＢブレーサー+2,29,学者
ＡＢパンツ+2,29,学者
ＡＢローファー+2,29,学者
ＡＺフード+2,29,風水士
ＡＺコート+2,29,風水士
ＡＺグローブ+2,29,風水士
ＡＺタイツ+2,29,風水士
ＡＺゲートル+2,29,風水士
ＥＲガレア+2,29,魔導剣士
ＥＲサーコート+2,29,魔導剣士
ＥＲガントレ+2,29,魔導剣士
ＥＲレグガード+2,29,魔導剣士
ＥＲグリーヴ+2,29,魔導剣士
ＢＩマスク+3,30,戦士
ＢＩロリカ+3,30,戦士
ＢＩマフラ+3,30,戦士
ＢＩクウィス+3,30,戦士
ＢＩカリガ+3,30,戦士
ＢＫクラウン+3,30,モンク
ＢＫシクラス+3,30,モンク
ＢＫグローブ+3,30,モンク
ＢＫホーズ+3,30,モンク
ＢＫゲートル+3,30,モンク
ＥＢキャップ+3,30,白魔道士
ＥＢブリオー+3,30,白魔道士
ＥＢミトン+3,30,白魔道士
ＥＢパンタロン+3,30,白魔道士
ＥＢダックビル+3,30,白魔道士
ＷＣペタソス+3,30,黒魔道士
ＷＣコート+3,30,黒魔道士
ＷＣグローブ+3,30,黒魔道士
ＷＣショウス+3,30,黒魔道士
ＷＣサボ+3,30,黒魔道士
ＬＴシャペル+3,30,赤魔道士
ＬＴサヨン+3,30,赤魔道士
ＬＴガントロ+3,30,赤魔道士
ＬＴフュゾー+3,30,赤魔道士
ＬＴウゾー+3,30,赤魔道士
ＳＫボンネット+3,30,シーフ
ＳＫベスト+3,30,シーフ
ＳＫアムレット+3,30,シーフ
ＳＫキュロット+3,30,シーフ
ＳＫプーレーヌ+3,30,シーフ
ＣＶアーメット+3,30,ナイト
ＣＶキュイラス+3,30,ナイト
ＣＶガントレ+3,30,ナイト
ＣＶクウィス+3,30,ナイト
ＣＶサバトン+3,30,ナイト
ＨＴバゴネット+3,30,暗黒騎士
ＨＴキュイラス+3,30,暗黒騎士
ＨＴガントレト+3,30,暗黒騎士
ＨＴフランチャ+3,30,暗黒騎士
ＨＴソルレット+3,30,暗黒騎士
ＮＫカバセ+3,30,獣使い
ＮＫゴーザプ+3,30,獣使い
ＮＫマノプラス+3,30,獣使い
ＮＫキホーテ+3,30,獣使い
ＮＫオクレア+3,30,獣使い
ＦＬキャロ+3,30,吟遊詩人
ＦＬオングルリヌ+3,30,吟遊詩人
ＦＬマンシェト+3,30,吟遊詩人
ＦＬラングラヴ+3,30,吟遊詩人
ＦＬコテュルヌ+3,30,吟遊詩人
ＡＭガペット+3,30,狩人
ＡＭカバン+3,30,狩人
ＡＭグロブレト+3,30,狩人
ＡＭブラーグ+3,30,狩人
ＡＭボティヨン+3,30,狩人
極春日烏帽子形兜,30,侍
極春日胴丸,30,侍
極春日筒篭手,30,侍
極春日板佩楯,30,侍
極春日筒脛当,30,侍
極服部頭巾,30,忍者
極服部忍着,30,忍者
極服部手甲,30,忍者
極服部袴,30,忍者
極服部脚絆,30,忍者
ＰＥメザイユ+3,30,竜騎士
ＰＥプラカート+3,30,竜騎士
ＰＥバンブレス+3,30,竜騎士
ＰＥキュイソー+3,30,竜騎士
ＰＥシンバルド+3,30,竜騎士
ＢＣホーン+3,30,召喚士
ＢＣダブレット+3,30,召喚士
ＢＣブレーサー+3,30,召喚士
ＢＣスパッツ+3,30,召喚士
ＢＣピガッシュ+3,30,召喚士
ＨＳカヴク+3,30,青魔道士
ＨＳミンタン+3,30,青魔道士
ＨＳバズバンド+3,30,青魔道士
ＨＳタイト+3,30,青魔道士
ＨＳバシュマク+3,30,青魔道士
ＣＳトリコルヌ+3,30,コルセア
ＣＳフラック+3,30,コルセア
ＣＳガントリー+3,30,コルセア
ＣＳトルーズ+3,30,コルセア
ＣＳブーツ+3,30,コルセア
ＫＧカペッロ+3,30,からくり士
ＫＧファルセト+3,30,からくり士
ＫＧグアンティ+3,30,からくり士
ＫＧパンタロニ+3,30,からくり士
ＫＧスカルペ+3,30,からくり士
ＭＣティアラ+3,30,踊り子
ＭＣカザク+3,30,踊り子
ＭＣバングル+3,30,踊り子
ＭＣタイツ+3,30,踊り子
ＭＣトーシュー+3,30,踊り子
ＡＢボネット+3,30,学者
ＡＢガウン+3,30,学者
ＡＢブレーサー+3,30,学者
ＡＢパンツ+3,30,学者
ＡＢローファー+3,30,学者
ＡＺフード+3,30,風水士
ＡＺコート+3,30,風水士
ＡＺグローブ+3,30,風水士
ＡＺタイツ+3,30,風水士
ＡＺゲートル+3,30,風水士
ＥＲガレア+3,30,魔導剣士
ＥＲサーコート+3,30,魔導剣士
ＥＲガントレ+3,30,魔導剣士
ＥＲレグガード+3,30,魔導剣士
ＥＲグリーヴ+3,30,魔導剣士
デュークシールド,31,盾
サボテンダーの盾,31,盾
幽世の鉄拳,31,格闘
幽世の短剣,31,短剣
幽世の剣,31,片手剣
デュークソード,31,片手剣
ジャジャソード,31,片手剣
幽世の大剣,31,両手剣
幽世の戦斧,31,片手斧
幽世の大斧,31,両手斧
幽世の槍,31,両手槍
片鎌槍,31,両手槍
幽世の鎌,31,両手鎌
幽世の刀,31,片手刀
幽世の太刀,31,両手刀
アースロセプター,31,片手棍
幽世の棍,31,片手棍
バドロッド,31,片手棍
シェードモグロッド,31,片手棍
シェードモグロッド+1,31,片手棍
ジャジャメイス,31,片手棍
幽世の杖,31,両手棍
幽世の強弓,31,弓術
幽世の長銃,31,射撃
サファイアマスク,31,頭装備
ジェダイドバイザー,31,頭装備
ルビーコロナル,31,頭装備
金剛総面,31,頭装備
エメラルドティアラ,31,頭装備
アロゲンスクラウン,31,頭装備
アパシーマスク,31,頭装備
カワードペタソス,31,頭装備
エンヴィクラウン,31,頭装備
イルムティアラ,31,頭装備
朱雀帽子,31,頭装備
崇武鳳凰兜,31,頭装備
サファイアプレート,31,胴装備
ジェダイドクウィリ,31,胴装備
ルビーローブ,31,胴装備
金剛腹巻,31,胴装備
エメラルドジュバ,31,胴装備
アロゲンスプレート,31,胴装備
アパシープレート,31,胴装備
レージプレート,31,胴装備
カワードコート,31,胴装備
エンヴィシクラス,31,胴装備
イルムウエスキット,31,胴装備
サファイアガントレ,31,両手装備
ジェダイドグローブ,31,両手装備
ルビーカフス,31,両手装備
金剛篭手,31,両手装備
エメラルドダスタナ,31,両手装備
アロゲンスガントレ,31,両手装備
アパシーガントレ,31,両手装備
レージガントレ,31,両手装備
カワードグローブ,31,両手装備
エンヴィガントレ,31,両手装備
イルムマニラ,31,両手装備
サファイアトラウザ,31,両脚装備
ジェダイドショウス,31,両脚装備
ルビースロップス,31,両脚装備
金剛膝甲,31,両脚装備
エメラルドシャルワ,31,両脚装備
アロゲンスブレー,31,両脚装備
アパシーブレー,31,両脚装備
レージブレー,31,両脚装備
カワードトンバン,31,両脚装備
エンヴィフランチャ,31,両脚装備
イルムラッパ,31,両脚装備
サファイアレギンス,31,両足装備
ジェダイドジャンボ,31,両足装備
ルビーピガッシュ,31,両足装備
金剛脛当,31,両足装備
エメラルドクラッコ,31,両足装備
アロゲンスサバトン,31,両足装備
アパシーサバトン,31,両足装備
レージサバトン,31,両足装備
カワードサボ,31,両足装備
エンヴィソルレット,31,両足装備
プリッシュブーツ,31,両足装備
プリッシュブーツ+1,31,両足装備
イルムファラッシュ,31,両足装備
ザッハトルテ,31,調度品
ＰＭマスク+4,32,戦士
ＰＭロリカ+4,32,戦士
ＰＭマフラ+4,32,戦士
ＰＭクウィス+4,32,戦士
ＰＭカリガ+4,32,戦士
ＡＮクラウン+4,32,モンク
ＡＮシクラス+4,32,モンク
ＡＮグローブ+4,32,モンク
ＡＮホーズ+4,32,モンク
ＡＮゲートル+4,32,モンク
ＴＥキャップ+4,32,白魔道士
ＴＥブリオー+4,32,白魔道士
ＴＥミトン+4,32,白魔道士
ＴＥパンタロン+4,32,白魔道士
ＴＥダックビル+4,32,白魔道士
ＳＰペタソス+4,32,黒魔道士
ＳＰコート+4,32,黒魔道士
ＳＰグローブ+4,32,黒魔道士
ＳＰトンバン+4,32,黒魔道士
ＳＰサボ+4,32,黒魔道士
ＡＴシャポー+4,32,赤魔道士
ＡＴタバード+4,32,赤魔道士
ＡＴグローブ+4,32,赤魔道士
ＡＴタイツ+4,32,赤魔道士
ＡＴブーツ+4,32,赤魔道士
ＰＬボンネット+4,32,シーフ
ＰＬベスト+4,32,シーフ
ＰＬアムレット+4,32,シーフ
ＰＬキュロット+4,32,シーフ
ＰＬプーレーヌ+4,32,シーフ
ＲＶコロネット+4,32,ナイト
ＲＶサーコート+4,32,ナイト
ＲＶガントレ+4,32,ナイト
ＲＶブリーチズ+4,32,ナイト
ＲＶレギンス+4,32,ナイト
ＩＧバゴネット+4,32,暗黒騎士
ＩＧキュイラス+4,32,暗黒騎士
ＩＧガントレ+4,32,暗黒騎士
ＩＧフランチャ+4,32,暗黒騎士
ＩＧソルレット+4,32,暗黒騎士
ＴＯヘルム+4,32,獣使い
ＴＯジャック+4,32,獣使い
ＴＯグローブ+4,32,獣使い
ＴＯトラウザ+4,32,獣使い
ＴＯゲートル+4,32,獣使い
ＢＲランドリト+4,32,吟遊詩人
ＢＲジュスト+4,32,吟遊詩人
ＢＲカフス+4,32,吟遊詩人
ＢＲキャニオン+4,32,吟遊詩人
ＢＲスリッパー+4,32,吟遊詩人
ＯＲベレー+4,32,狩人
ＯＲジャーキン+4,32,狩人
ＯＲブレーサー+4,32,狩人
ＯＲブラッカエ+4,32,狩人
ＯＲソックス+4,32,狩人
越脇戸桃形兜,32,侍
越脇戸胴丸,32,侍
越脇戸筒篭手,32,侍
越脇戸板佩楯,32,侍
越脇戸筒脛当,32,侍
越蜂屋半首,32,忍者
越蜂屋鎖帷子,32,忍者
越蜂屋手甲,32,忍者
越蜂屋袴,32,忍者
越蜂屋脚絆,32,忍者
ＶＳアーメット+4,32,竜騎士
ＶＳメイル+4,32,竜騎士
ＶＳフィンガー+4,32,竜騎士
ＶＳブレー+4,32,竜騎士
ＶＳグリーヴ+4,32,竜騎士
ＣＮホーン+4,32,召喚士
ＣＮダブレット+4,32,召喚士
ＣＮブレーサー+4,32,召喚士
ＣＮスパッツ+4,32,召喚士
ＣＮピガッシュ+4,32,召喚士
ＡＳケフィエ+4,32,青魔道士
ＡＳジュバ+4,32,青魔道士
ＡＳバズバンド+4,32,青魔道士
ＡＳシャルワー+4,32,青魔道士
ＡＳチャルク+4,32,青魔道士
ＬＫトリコルヌ+4,32,コルセア
ＬＫフラック+4,32,コルセア
ＬＫガントリー+4,32,コルセア
ＬＫトルーズ+4,32,コルセア
ＬＫブーツ+4,32,コルセア
ＦＯタージ+4,32,からくり士
ＦＯトベ+4,32,からくり士
ＦＯダスタナ+4,32,からくり士
ＦＯチュリダル+4,32,からくり士
ＦＯバブーシュ+4,32,からくり士
ＭＸティアラ+4,32,踊り子
ＭＸカザク+4,32,踊り子
